"","SiteID","C14ID","C14Age","C14Error","LabCode","deltaC13","deltaC13Error","Material","calCurve","Region","Ref","SiteName","Latitude","Longitude","Prefecture"
"505",216,1331,3640,50,"Tka-14834",-31.3,NA,"Charred Remain","intcal13",1,"http://sitereports.nabunken.go.jp/10669","Okadaira",36.0139,140.351,"Ibaragi"
"506",218,1337,2520,40,"IAAA-90325",-30.64,NA,"Wood","intcal13",1,"http://sitereports.nabunken.go.jp/11563","Juoodoo",36.5575,140.619,"Ibaragi"
"507",219,1338,3801,21,"IAAA-130769",-28.58,0.16,"Wood","intcal13",2,"青森県文化財調査報告書第544集","Ookawazoe(3)",40.5261,140.217,"Aomori"
"508",220,1340,3076,18,"IAAA-122407",-26.98,0.21,"Wood","intcal13",2,"青森県文化財調査報告書第542集","Ookawazoe(4)",40.5239,140.216,"Aomori"
"509",222,1344,3952,20,"IAAA-122410",-27.48,0.21,"Wood","intcal13",2,"青森県文化財調査報告書第540集","Ashizawa(2)",40.5272,140.236,"Aomori"
"510",224,1356,3346,18,"IAAA-111985",-27.71,0.27,"Wood","intcal13",2,"青森県文化財調査報告書第530集","Kanbara(2)",40.7078,140.4,"Aomori"
"511",225,1360,3842,19,"IAAA-111973",-28.49,0.26,"Wood","intcal13",2,"青森県文化財調査報告書第527集","Kawaharatai(4)",40.5281,140.228,"Aomori"
"512",225,1362,3942,19,"IAAA-111975",-26.96,0.27,"Wood","intcal13",2,"青森県文化財調査報告書第527集","Kawaharatai(4)",40.5281,140.228,"Aomori"
"513",226,1366,4729,40,"IAAA-31938",-26.81,0.88,"Seed/Nut","intcal13",2,"青森県文化財調査報告書第98集","Shinmachino",40.7832,140.751,"Aomori"
"514",227,1368,4141,35,"IAAA-71841",-26.46,0.67,"Wood","intcal13",2,"青森県文化財調査報告書第475集","Maekawa",40.6297,140.546,"Aomori"
"515",228,1379,3879,31,"IAAA-90464",-28.78,0.23,"Wood","intcal13",2,"青森県文化財調査報告書第480集","Sasako(2)",40.4691666666667,141.466944444444,"Aomori"
"516",228,1380,3914,32,"IAAA-90465",-32.15,0.2,"Wood","intcal13",2,"青森県文化財調査報告書第480集","Sasako(2)",40.4691666666667,141.466944444444,"Aomori"
"517",228,1381,3888,30,"IAAA-90466",-26.81,0.22,"Wood","intcal13",2,"青森県文化財調査報告書第480集","Sasako(2)",40.4691666666667,141.466944444444,"Aomori"
"518",229,1384,4625,32,"IAAA-82247",-27.17,0.48,"Wood","intcal13",2,"青森県文化財調査報告書第484集","Yamada(4)",40.995,140.64,"Aomori"
"519",229,1383,4018,32,"IAAA-82246",-26.55,0.62,"Seed/Nut","intcal13",2,"青森県文化財調査報告書第484集","Yamada(4)",40.995,140.64,"Aomori"
"520",229,1387,3513,30,"IAAA-90484",-28.55,0.25,"Wood","intcal13",2,"青森県文化財調査報告書第484集","Yamada(4)",40.995,140.64,"Aomori"
"521",229,1388,4729,29,"IAAA-90485",-28.48,0.22,"Wood","intcal13",2,"青森県文化財調査報告書第484集","Yamada(4)",40.995,140.64,"Aomori"
"522",229,1385,3286,31,"IAAA-82248",-27.93,0.45,"Wood","intcal13",2,"青森県文化財調査報告書第484集","Yamada(4)",40.995,140.64,"Aomori"
"523",229,1386,2862,31,"IAAA-90482",-28.62,0.24,"Seed/Nut","intcal13",2,"青森県文化財調査報告書第484集","Yamada(4)",40.995,140.64,"Aomori"
"524",229,1391,4763,30,"IAAA-90488",-27.69,0.21,"Wood","intcal13",2,"青森県文化財調査報告書第484集","Yamada(4)",40.995,140.64,"Aomori"
"525",229,1389,4622,31,"IAAA-90486",-31.14,0.26,"Wood","intcal13",2,"青森県文化財調査報告書第484集","Yamada(4)",40.995,140.64,"Aomori"
"526",229,1390,4624,31,"IAAA-90487",-31.4,0.25,"Wood","intcal13",2,"青森県文化財調査報告書第484集","Yamada(4)",40.995,140.64,"Aomori"
"527",233,1405,5114,20,"IAAA-101065",-27.02,0.24,"Charred Remain","intcal13",2,"青森県文化財調査報告書第499集","Fujisawa(2)",40.4522,141.643,"Aomori"
"528",234,1414,3108,17,"IAAA-101013",-26.3,0.24,"Pottery Food Residue","intcal13",2,"青森県文化財調査報告書第500集","Mizukami(4)",40.538,140.2483,"Aomori"
"529",234,1413,3416,18,"IAAA-101012",-28.53,0.23,"Pottery Food Residue","intcal13",2,"青森県文化財調査報告書第500集","Mizukami(4)",40.538,140.2483,"Aomori"
"530",235,1407,2969,19,"IAAA-92219",-27.36,0.23,"Wood","intcal13",2,"青森県文化財調査報告書第500集","Ookawazoe(1)",40.5291,140.2161,"Aomori"
"531",235,1408,4171,20,"IAAA-92220",-28.66,0.2,"Wood","intcal13",2,"青森県文化財調査報告書第500集","Ookawazoe(1)",40.5291,140.2161,"Aomori"
"532",235,1409,2505,18,"IAAA-92221",-26.58,0.22,"Wood","intcal13",2,"青森県文化財調査報告書第500集","Ookawazoe(1)",40.5291,140.2161,"Aomori"
"533",236,1437,5734,27,"PLD-17507",-27.58,0.16,"Charred Remain","intcal13",2,"青森県文化財調査報告書第511集","Horikirizawa(2)",40.6497,141.353,"Aomori"
"534",237,1439,3683,23,"PLD-17517",-26.34,0.23,"Charred Remain","intcal13",2,"青森県文化財調査報告書第512集","Shitobashitomita",40.9425,140.633,"Aomori"
"535",238,1440,4358,21,"PLD-17518",-29.36,0.11,"Charred Remain","intcal13",2,"青森県文化財調査報告書第512集","Ushirogata(1)",40.9408,140.6339,"Aomori"
"536",238,1441,4397,22,"PLD-17519",-27.49,0.13,"Charred Remain","intcal13",2,"青森県文化財調査報告書第512集","Ushirogata(1)",40.9408,140.6339,"Aomori"
"537",239,1443,3501,23,"PLD-17510",-27.51,0.16,"Charred Remain","intcal13",2,"青森県文化財調査報告書第513集","Sunakose",40.53,140.2433,"Aomori"
"538",239,1444,3544,23,"PLD-17511",-26.12,0.16,"Charred Remain","intcal13",2,"青森県文化財調査報告書第513集","Sunakose",40.53,140.2433,"Aomori"
"539",239,1445,3549,24,"PLD-17512",-27.04,0.14,"Charred Remain","intcal13",2,"青森県文化財調査報告書第513集","Sunakose",40.53,140.2433,"Aomori"
"540",239,1446,3651,24,"PLD-17513",-26.75,0.16,"Charred Remain","intcal13",2,"青森県文化財調査報告書第513集","Sunakose",40.53,140.2433,"Aomori"
"541",240,1448,4188,21,"IAAA-92225",-26.72,0.27,"Wood","intcal13",2,"青森県文化財調査報告書第515集","Ookawazoe(2)",40.52444,140.2219,"Aomori"
"542",240,1452,2920,18,"IAAA-101011",-26.57,0.27,"Pottery Food Residue","intcal13",2,"青森県文化財調査報告書第515集","Ookawazoe(2)",40.52444,140.2219,"Aomori"
"543",241,1463,4350,50,"Beta-153947",-26.5,NA,"Charred Remain","intcal13",3,"2005 北海道恵庭市発掘調査報告書","Karinba 1",42.885806,141.588806,"Hokkaido"
"544",241,1464,3900,40,"Beta-153948",-26.3,NA,"Charred Remain","intcal13",3,"2005 北海道恵庭市発掘調査報告書","Karinba 1",42.885806,141.588806,"Hokkaido"
"545",241,1473,4480,30,"IAAA-10395",-27.79,1.04,"Charred Remain","intcal13",3,"2005 北海道恵庭市発掘調査報告書","Karinba 1",42.885806,141.588806,"Hokkaido"
"546",241,1465,4380,50,"Beta-153949",-26.1,NA,"Charred Remain","intcal13",3,"2005 北海道恵庭市発掘調査報告書","Karinba 1",42.885806,141.588806,"Hokkaido"
"547",241,1467,3770,50,"Beta-153951",-26.1,NA,"Charred Remain","intcal13",3,"2005 北海道恵庭市発掘調査報告書","Karinba 1",42.885806,141.588806,"Hokkaido"
"548",241,1468,4350,50,"Beta-153952",-26.2,NA,"Charred Remain","intcal13",3,"2005 北海道恵庭市発掘調査報告書","Karinba 1",42.885806,141.588806,"Hokkaido"
"549",241,1469,4360,50,"Beta-153953",-26.3,NA,"Charred Remain","intcal13",3,"2005 北海道恵庭市発掘調査報告書","Karinba 1",42.885806,141.588806,"Hokkaido"
"550",242,1475,4420,70,"Beta-113586",-27.5,NA,"Charred Remain","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"551",242,1476,4130,80,"Beta-113585",-28.2,NA,"Charred Remain","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"552",242,1478,3570,160,"Beta-102372",-28.5,NA,"Organic","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"553",242,1479,5020,140,"Beta-102371",-27.1,NA,"Charred Remain","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"554",242,1480,4730,60,"Beta-113588",-26.5,NA,"Wood","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"555",242,1484,3950,50,"Beta-171779",-27.2,NA,"Wood","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"556",242,1485,3970,50,"Beta-154947",-28.2,NA,"Wood","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"557",242,1486,4050,50,"Beta-154949",-26.9,NA,"Seed/Nut","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"558",242,1474,3930,70,"Beta-125530",-26.7,NA,"Charred Remain","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"559",242,1488,4140,90,"Beta-171780",-29.8,NA,"Wood","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"560",242,1490,4200,60,"Beta-102373",-29.5,NA,"Wood","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"561",242,1491,4400,40,"Beta-172670",-28.2,NA,"Wood","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"562",242,1492,4430,40,"Beta-172669",-27.4,NA,"Wood","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"563",242,1493,5030,70,"Beta-141469",-28.3,NA,"Wood","intcal13",3,"2005 北海道石狩市教育委員会","Ishikarikouyouyama 49",43.148499,141.314124,"Hokkaido"
"564",243,1622,3520,40,"Beta-174515",-28.8,NA,"Charred Remain","intcal13",3,"北埋調報185　北海道埋蔵文化財センター","Yonehara 4",42.564485,141.980581,"Hokkaido"
"565",244,1623,3660,40,"Beta-174516",-26.4,NA,"Charred Remain","intcal13",3,"北埋調報185　北海道埋蔵文化財センター","Miyato 4",42.565685,141.978623,"Hokkaido"
"566",245,1507,3830,40,"IAAA-41458",-27.6,0.84,"Wood","intcal13",3,"北埋調報212　北海道埋蔵文化財センター","Honioigawaugan",43.310493,145.541785,"Hokkaido"
"567",245,1508,3830,40,"IAAA-41459",-27.44,0.81,"Wood","intcal13",3,"北埋調報212　北海道埋蔵文化財センター","Honioigawaugan",43.310493,145.541785,"Hokkaido"
"568",245,1518,3710,40,"IAAA-41469",-26.83,0.68,"Wood","intcal13",3,"北埋調報212　北海道埋蔵文化財センター","Honioigawaugan",43.310493,145.541785,"Hokkaido"
"569",245,1519,3810,40,"IAAA-41470",-27.01,0.69,"Wood","intcal13",3,"北埋調報212　北海道埋蔵文化財センター","Honioigawaugan",43.310493,145.541785,"Hokkaido"
"570",247,1597,5340,30,"PLD-3421",-26.4,NA,"Seed/Nut","intcal13",3,"北埋調報220　北海道埋蔵文化財センター","Riyamunai3",42.99946,140.540623,"Hokkaido"
"571",247,1558,5370,40,"IAAA-51615",-29.5,0.8,"Seed/Nut","intcal13",3,"北埋調報227　北海道埋蔵文化財センター","Riyamunai3",42.99946,140.540623,"Hokkaido"
"572",247,1595,5415,30,"PLD-3419",-28.1,NA,"Seed/Nut","intcal13",3,"北埋調報220　北海道埋蔵文化財センター","Riyamunai3",42.99946,140.540623,"Hokkaido"
"573",247,1594,5335,30,"PLD-3418",-26.3,NA,"Seed/Nut","intcal13",3,"北埋調報220　北海道埋蔵文化財センター","Riyamunai3",42.99946,140.540623,"Hokkaido"
"574",247,1591,5305,30,"PLD-3415",-26.4,NA,"Seed/Nut","intcal13",3,"北埋調報220　北海道埋蔵文化財センター","Riyamunai3",42.99946,140.540623,"Hokkaido"
"575",247,1560,5320,40,"IAAA-51617",-26.43,0.95,"Charred Remain","intcal13",3,"北埋調報227　北海道埋蔵文化財センター","Riyamunai3",42.99946,140.540623,"Hokkaido"
"576",247,1593,5355,30,"PLD-3417",-26.1,NA,"Seed/Nut","intcal13",3,"北埋調報220　北海道埋蔵文化財センター","Riyamunai3",42.99946,140.540623,"Hokkaido"
"577",247,1554,5350,40,"IAAA-51611",-26.91,0.85,"Charred Remain","intcal13",3,"北埋調報227　北海道埋蔵文化財センター","Riyamunai3",42.99946,140.540623,"Hokkaido"
"578",248,1572,4070,25,"PLD-5471",-26.24,0.13,"Seed/Nut","intcal13",3,"北埋調報228　北海道埋蔵文化財センター","Oomachi2",42.769097,141.819696,"Hokkaido"
"579",248,1573,4115,25,"PLD-5472",-27.53,0.11,"Seed/Nut","intcal13",3,"北埋調報228　北海道埋蔵文化財センター","Oomachi2",42.769097,141.819696,"Hokkaido"
"580",251,1804,3810,60,"Beta-99581",-26.7,NA,"Charred Remain","intcal13",3,"千歳市文化財調査報告書XXIII","Kiusu4",42.88194,141.71123,"Hokkaido"
"581",251,1581,3240,50,"Beta-113926",-28.3,NA,"Charred Remain","intcal13",3,"北埋調報157　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"582",251,1803,3510,60,"Beta-99580",-26.3,NA,"Charred Remain","intcal13",3,"千歳市文化財調査報告書XXIII","Kiusu4",42.88194,141.71123,"Hokkaido"
"583",251,1659,3150,40,"Beta-150594",-27,NA,"Charred Remain","intcal13",3,"北埋調報180　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"584",251,1660,3180,40,"Beta-150595",-26.9,NA,"Charred Remain","intcal13",3,"北埋調報180　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"585",251,1578,3370,60,"Beta-113923",-27.1,NA,"Charred Remain","intcal13",3,"北埋調報157　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"586",251,1802,3620,60,"Beta-99579",-27.1,NA,"Charred Remain","intcal13",3,"千歳市文化財調査報告書XXIII","Kiusu4",42.88194,141.71123,"Hokkaido"
"587",251,1906,3220,40,"Beta-113944",-27.2,NA,"Charred Remain","intcal13",3,"北埋調報144　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"588",251,1658,3120,40,"Beta-150593",-26.1,NA,"Charred Remain","intcal13",3,"北埋調報180　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"589",251,1896,3510,50,"Beta-113927",-26.9,NA,"Charred Remain","intcal13",3,"北埋調報144　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"590",251,1903,4120,40,"Beta-113937",-26.8,NA,"Charred Remain","intcal13",3,"北埋調報144　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"591",251,1665,3340,70,"Beta-163068",-26.1,NA,"Pottery Food Residue","intcal13",3,"北埋調報180　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"592",251,1654,3230,40,"Beta-150589",-27.8,NA,"Seed/Nut","intcal13",3,"北埋調報180　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"593",251,1897,3260,50,"Beta-113928",-28.9,NA,"Charred Remain","intcal13",3,"北埋調報144　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"594",251,1898,3190,40,"Beta-113930",-27.1,NA,"Charred Remain","intcal13",3,"北埋調報144　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"595",251,1899,3280,40,"Beta-113932",-26.9,NA,"Charred Remain","intcal13",3,"北埋調報144　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"596",251,1655,3220,40,"Beta-150590",-26.8,NA,"Seed/Nut","intcal13",3,"北埋調報180　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"597",251,1653,3170,40,"Beta-150588",-26.9,NA,"Seed/Nut","intcal13",3,"北埋調報180　北海道埋蔵文化財センター","Kiusu4",42.88194,141.71123,"Hokkaido"
"598",252,1584,5080,40,"Beta-150487",-26.4,NA,"Charred Remain","intcal13",3,"北埋調報158　北海道埋蔵文化財センター","Kojohama2",42.45819,141.19457,"Hokkaido"
"599",252,1582,5080,40,"Beta-150485",-26.1,NA,"Seed/Nut","intcal13",3,"北埋調報158　北海道埋蔵文化財センター","Kojohama2",42.45819,141.19457,"Hokkaido"
"600",252,1585,5100,50,"Beta-150488",-29.9,NA,"Charred Remain","intcal13",3,"北埋調報158　北海道埋蔵文化財センター","Kojohama2",42.45819,141.19457,"Hokkaido"
"601",253,1729,4360,40,"Beta-150575",-28.1,NA,"Charred Remain","intcal13",3,"北埋調報163　北海道埋蔵文化財センター","Yamakoshi2",42.22426,140.33724,"Hokkaido"
"602",253,1727,4270,40,"Beta-150573",-27,NA,"Charred Remain","intcal13",3,"北埋調報163　北海道埋蔵文化財センター","Yamakoshi2",42.22426,140.33724,"Hokkaido"
"603",253,1728,4410,40,"Beta-150574",-26.3,NA,"Charred Remain","intcal13",3,"北埋調報163　北海道埋蔵文化財センター","Yamakoshi2",42.22426,140.33724,"Hokkaido"
"604",253,1730,4370,40,"Beta-150576",-27.6,NA,"Charred Remain","intcal13",3,"北埋調報163　北海道埋蔵文化財センター","Yamakoshi2",42.22426,140.33724,"Hokkaido"
"605",254,2105,2950,22,"PLD-28346",-26.34,0.2,"Charred Remain","intcal13",3,"恵庭市教育委員会, 2015","Yukanboshi E2",42.87234,141.59402,"Hokkaido"
"606",254,2104,3006,22,"PLD-28345",-26.35,0.2,"Charred Remain","intcal13",3,"恵庭市教育委員会, 2015","Yukanboshi E2",42.87234,141.59402,"Hokkaido"
"607",255,1726,4620,30,"IAAA-111487",-27.87,0.55,"Charred Remain","intcal13",3,"2012 北海道恵庭市発掘調査報告書","Yukanboshi E11",42.87308,141.59702,"Hokkaido"
"608",256,1670,4030,40,"Beta-164715",-27.1,NA,"Organic","intcal13",3,"北埋調報179　北海道埋蔵文化財センター","Nishishimamatsu5",42.9078,141.56772,"Hokkaido"
"609",256,1718,4210,40,"Beta-150475",-28,NA,"Charred Remain","intcal13",3,"北埋調報178　北海道埋蔵文化財センター","Nishishimamatsu5",42.9078,141.56772,"Hokkaido"
"610",256,1719,4150,50,"Beta-150476",-27.6,NA,"Charred Remain","intcal13",3,"北埋調報178　北海道埋蔵文化財センター","Nishishimamatsu5",42.9078,141.56772,"Hokkaido"
"611",256,1667,4000,40,"Beta-164718",-29.1,NA,"Organic","intcal13",3,"北埋調報179　北海道埋蔵文化財センター","Nishishimamatsu5",42.9078,141.56772,"Hokkaido"
"612",257,1705,4070,40,"Beta-186208",-26.4,NA,"Charred Remain","intcal13",3,"北埋調報198　北海道埋蔵文化財センター","Honioi3tateanagun",43.30622,145.53906,"Hokkaido"
"613",257,1703,4190,40,"Beta-186205",-26.1,NA,"Charred Remain","intcal13",3,"北埋調報198　北海道埋蔵文化財センター","Honioi3tateanagun",43.30622,145.53906,"Hokkaido"
"614",257,1702,4200,40,"Beta-186204",-28.2,NA,"Charred Remain","intcal13",3,"北埋調報198　北海道埋蔵文化財センター","Honioi3tateanagun",43.30622,145.53906,"Hokkaido"
"615",257,1701,4150,40,"Beta-186203",-27.9,NA,"Charred Remain","intcal13",3,"北埋調報198　北海道埋蔵文化財センター","Honioi3tateanagun",43.30622,145.53906,"Hokkaido"
"616",259,1694,3680,40,"Beta-186259",-27.2,NA,"Charred Remain","intcal13",3,"北埋調報207　北海道埋蔵文化財センター","Chipunii 2",42.86847,141.7153,"Hokkaido"
"617",260,1693,4210,40,"IAAA-10575",-26.85,1.16,"Charred Remain","intcal13",3,"札幌市文化財調査報告書71","C424",43.07417,141.32118,"Hokkaido"
"618",260,1691,4150,40,"IAAA-10573",-31.26,1.17,"Charred Remain","intcal13",3,"札幌市文化財調査報告書71","C424",43.07417,141.32118,"Hokkaido"
"619",260,1688,3670,40,"IAAA-10570",-26.27,1.45,"Charred Remain","intcal13",3,"札幌市文化財調査報告書71","C424",43.07417,141.32118,"Hokkaido"
"620",262,1685,2470,60,"Beta-150459",-27,NA,"Charred Remain","intcal13",3,"北埋調報195　北海道埋蔵文化財センター","Shiratakidai30chiten",43.87433,143.16965,"Hokkaido"
"621",262,1684,2540,40,"Beta-150458",-28,NA,"Charred Remain","intcal13",3,"北埋調報195　北海道埋蔵文化財センター","Shiratakidai30chiten",43.87433,143.16965,"Hokkaido"
"622",263,1456,3210,40,"IAAA-31224",-27.11,NA,"Charred Remain","intcal13",3,"2004 北海道恵庭市発掘調査報告書","Karinba 3",42.88923,141.59389,"Hokkaido"
"623",263,1458,2986,30,"NUTA2-5487",-29.1,1,"Lacquer","intcal13",3,"2004 北海道恵庭市発掘調査報告書","Karinba 3",42.88923,141.59389,"Hokkaido"
"624",263,1459,2970,30,"NUTA2-5488",-29,1,"Lacquer","intcal13",3,"2004 北海道恵庭市発掘調査報告書","Karinba 3",42.88923,141.59389,"Hokkaido"
"625",263,1460,2914,30,"NUTA2-5489",-28,1,"Lacquer","intcal13",3,"2004 北海道恵庭市発掘調査報告書","Karinba 3",42.88923,141.59389,"Hokkaido"
"626",263,1461,2921,31,"NUTA2-5490",-29,1,"Lacquer","intcal13",3,"2004 北海道恵庭市発掘調査報告書","Karinba 3",42.88923,141.59389,"Hokkaido"
"627",263,1462,3002,32,"NUTA2-5491",-28,1,"Lacquer","intcal13",3,"2004 北海道恵庭市発掘調査報告書","Karinba 3",42.88923,141.59389,"Hokkaido"
"628",263,1680,3170,40,"Beta-155466",-29.6,NA,"Lacquer","intcal13",3,"2003 北海道恵庭市発掘調査報告書","Karinba 3",42.88923,141.59389,"Hokkaido"
"629",263,1682,3190,40,"Beta-155468",-30.1,NA,"Lacquer","intcal13",3,"2003 北海道恵庭市発掘調査報告書","Karinba 3",42.88923,141.59389,"Hokkaido"
"630",263,1677,3100,50,"Beta-155463",-29.3,NA,"Lacquer","intcal13",3,"2003 北海道恵庭市発掘調査報告書","Karinba 3",42.88923,141.59389,"Hokkaido"
"631",263,1679,2940,50,"Beta-155465",-29.9,NA,"Lacquer","intcal13",3,"2003 北海道恵庭市発掘調査報告書","Karinba 3",42.88923,141.59389,"Hokkaido"
"632",263,1683,2920,40,"IAAA-10396",-26.84,1.4,"Lacquer","intcal13",3,"2003 北海道恵庭市発掘調査報告書","Karinba 3",42.88923,141.59389,"Hokkaido"
"633",265,1673,4360,60,"Beta-167413",-26.2,NA,"Pottery Food Residue","intcal13",3,"北埋調報181　北海道埋蔵文化財センター","Otoshibe1",42.18428,140.42395,"Hokkaido"
"634",265,1671,4460,40,"Beta-167410",-27.3,NA,"Charred Remain","intcal13",3,"北埋調報181　北海道埋蔵文化財センター","Otoshibe1",42.18428,140.42395,"Hokkaido"
"635",267,1647,4520,40,"Beta-174482",-27.2,NA,"Charred Remain","intcal13",3,"北埋調報183　北海道埋蔵文化財センター","Nodaoi1",42.22056,140.34569,"Hokkaido"
"636",267,1648,3450,40,"Beta-174483",-26.6,NA,"Charred Remain","intcal13",3,"北埋調報183　北海道埋蔵文化財センター","Nodaoi1",42.22056,140.34569,"Hokkaido"
"637",267,1637,4430,40,"Beta-174472",-26.9,NA,"Charred Remain","intcal13",3,"北埋調報183　北海道埋蔵文化財センター","Nodaoi1",42.22056,140.34569,"Hokkaido"
"638",267,1633,3340,40,"Beta-163042",-27.1,NA,"Charred Remain","intcal13",3,"北埋調報183　北海道埋蔵文化財センター","Nodaoi1",42.22056,140.34569,"Hokkaido"
"639",267,1634,3340,40,"Beta-163043",-26.3,NA,"Charred Remain","intcal13",3,"北埋調報183　北海道埋蔵文化財センター","Nodaoi1",42.22056,140.34569,"Hokkaido"
"640",267,1632,3430,40,"Beta-163041",-26.2,NA,"Charred Remain","intcal13",3,"北埋調報183　北海道埋蔵文化財センター","Nodaoi1",42.22056,140.34569,"Hokkaido"
"641",267,1638,4440,40,"Beta-174473",-26.5,NA,"Charred Remain","intcal13",3,"北埋調報183　北海道埋蔵文化財センター","Nodaoi1",42.22056,140.34569,"Hokkaido"
"642",267,1635,3330,40,"Beta-163044",-27.4,NA,"Charred Remain","intcal13",3,"北埋調報183　北海道埋蔵文化財センター","Nodaoi1",42.22056,140.34569,"Hokkaido"
"643",267,1649,3350,40,"Beta-174484",-26.5,NA,"Charred Remain","intcal13",3,"北埋調報183　北海道埋蔵文化財センター","Nodaoi1",42.22056,140.34569,"Hokkaido"
"644",268,1624,3720,40,"Beta-174506",-27.7,NA,"Charred Remain","intcal13",3,"北埋調報184　北海道埋蔵文化財センター","Honioi2tateanagun",43.31462,145.55463,"Hokkaido"
"645",268,1628,3830,40,"Beta-174511",-26.1,NA,"Charred Remain","intcal13",3,"北埋調報184　北海道埋蔵文化財センター","Honioi2tateanagun",43.31462,145.55463,"Hokkaido"
"646",268,1631,3790,40,"Beta-174514",-28.3,NA,"Charred Remain","intcal13",3,"北埋調報184　北海道埋蔵文化財センター","Honioi2tateanagun",43.31462,145.55463,"Hokkaido"
"647",268,1626,3800,40,"Beta-174509",-27.2,NA,"Charred Remain","intcal13",3,"北埋調報184　北海道埋蔵文化財センター","Honioi2tateanagun",43.31462,145.55463,"Hokkaido"
"648",268,1629,3800,40,"Beta-174512",-27,NA,"Charred Remain","intcal13",3,"北埋調報184　北海道埋蔵文化財センター","Honioi2tateanagun",43.31462,145.55463,"Hokkaido"
"649",270,1610,5810,40,"Beta-174522",-26.3,NA,"Charred Remain","intcal13",3,"北埋調報188　北海道埋蔵文化財センター","Oruika1",42.85899,141.70862,"Hokkaido"
"650",272,1615,4060,40,"Beta-186180",-26.6,NA,"Charred Remain","intcal13",3,"北埋調報197　北海道埋蔵文化財センター","Ishikura2",42.15728,140.46915,"Hokkaido"
"651",272,1614,4210,40,"Beta-186179",-26.6,NA,"Charred Remain","intcal13",3,"北埋調報197　北海道埋蔵文化財センター","Ishikura2",42.15728,140.46915,"Hokkaido"
"652",272,1618,4320,40,"Beta-186183",-26.7,NA,"Charred Remain","intcal13",3,"北埋調報197　北海道埋蔵文化財センター","Ishikura2",42.15728,140.46915,"Hokkaido"
"653",272,1617,4160,40,"Beta-186182",-26.4,NA,"Charred Remain","intcal13",3,"北埋調報197　北海道埋蔵文化財センター","Ishikura2",42.15728,140.46915,"Hokkaido"
"654",273,1969,2880,40,"Beta-150497",-28.4,NA,"Wood","intcal13",3,"北埋調報160　北海道埋蔵文化財センター","Tsuishikari2",43.12939,141.51707,"Hokkaido"
"655",273,1970,4740,40,"Beta-150498",-28.2,NA,"Wood","intcal13",3,"北埋調報160　北海道埋蔵文化財センター","Tsuishikari2",43.12939,141.51707,"Hokkaido"
"656",273,1875,2470,60,"Beta-138134",-26.8,NA,"Charred Remain","intcal13",3,"北埋調報147　北海道埋蔵文化財センター","Tsuishikari2",43.12939,141.51707,"Hokkaido"
"657",273,1968,2860,40,"Beta-150496",-28.6,NA,"Wood","intcal13",3,"北埋調報160　北海道埋蔵文化財センター","Tsuishikari2",43.12939,141.51707,"Hokkaido"
